300 300
200 270 85
200 271 2
200 272 51
200 273 0
200 274 33
200 275 1
200 276 80
200 277 33
200 278 9
200 279 1
200 280 87
200 281 29
200 282 72
200 283 67
200 284 72
200 285 26
200 286 33
200 287 2
200 288 12
200 289 28
200 290 50
200 291 0
200 292 43
200 293 35
200 294 35
200 295 1
200 296 20
200 297 62
200 298 89
200 299 40
201 0 86
201 1 3
201 2 48
201 3 57
201 4 76
201 5 40
201 6 81
201 7 40
201 8 37
201 9 2
201 10 1
201 11 10
201 12 86
201 13 69
201 14 44
201 15 20
201 16 14
201 17 21
201 18 10
201 19 54
201 20 46
201 21 39
201 22 64
201 23 27
201 24 7
201 25 85
201 26 95
201 27 6
201 28 85
201 29 8
201 30 71
201 31 98
201 32 61
201 33 29
201 34 5
201 35 62
201 36 91
201 37 27
201 38 15
201 39 97
201 40 82
201 41 88
201 42 14
201 43 86
201 44 90
201 45 69
201 46 53
201 47 35
201 48 79
201 49 11
201 50 65
201 51 28
201 52 70
201 53 81
201 54 74
201 55 25
201 56 32
201 57 73
201 58 44
201 59 70
201 60 61
201 61 18
201 62 46
201 63 41
201 64 53
201 65 32
201 66 40
201 67 17
201 68 69
201 69 19
201 70 42
201 71 2
201 72 76
201 73 97
201 74 20
201 75 4
201 76 52
201 77 15
201 78 50
201 79 74
201 80 20
201 81 30
201 82 83
201 83 80
201 84 26
201 85 22
201 86 27
201 87 13
201 88 45
201 89 87
201 90 61
201 91 58
201 92 25
201 93 74
201 94 43
201 95 28
201 96 73
201 97 41
201 98 92
201 99 88
201 100 81
201 101 59
201 102 42
201 103 17
201 104 21
201 105 38
201 106 6
201 107 32
201 108 81
201 109 85
201 110 93
201 111 89
201 112 59
201 113 56
201 114 2
201 115 43
201 116 43
201 117 92
201 118 68
201 119 22
201 120 40
201 121 25
201 122 52
201 123 92
201 124 4
201 125 42
201 126 60
201 127 24
201 128 39
201 129 56
201 130 75
201 131 57
201 132 70
201 133 81
201 134 24
201 135 13
201 136 69
201 137 29
201 138 46
201 139 87
201 140 51
201 141 27
201 142 86
201 143 56
201 144 62
201 145 17
201 146 36
201 147 88
201 148 57
201 149 61
201 150 51
201 151 80
201 152 51
201 153 82
201 154 69
201 155 87
201 156 56
201 157 96
201 158 79
201 159 71
201 160 50
201 161 75
201 162 36
201 163 85
201 164 9
201 165 3
201 166 51
201 167 88
201 168 71
201 169 67
201 170 88
201 171 62
201 172 81
201 173 40
201 174 62
201 175 97
201 176 0
201 177 81
201 178 12
201 179 24
201 180 12
201 181 40
201 182 52
201 183 58
201 184 69
201 185 91
201 186 61
201 187 82
201 188 27
201 189 23
201 190 28
201 191 72
201 192 98
201 193 15
201 194 24
201 195 55
201 196 5
201 197 6
201 198 25
201 199 6
201 200 35
201 201 56
201 202 1
201 203 36
201 204 69
201 205 2
201 206 72
201 207 36
201 208 90
201 209 54
201 210 39
201 211 20
201 212 33
201 213 63
201 214 74
201 215 64
201 216 32
201 217 84
201 218 70
201 219 12
201 220 30
201 221 70
201 222 18
201 223 67
201 224 59
201 225 76
201 226 39
201 227 91
201 228 81
201 229 67
201 230 24
201 231 21
201 232 70
201 233 87
201 234 29
201 235 94
201 236 64
201 237 88
201 238 63
201 239 5
201 240 16
201 241 30
201 242 85
201 243 65
201 244 54
201 245 58
201 246 64
201 247 73
201 248 8
201 249 10
201 250 60
201 251 8
201 252 18
201 253 80
201 254 33
201 255 93
201 256 76
201 257 14
201 258 21
201 259 40
201 260 76
201 261 89
201 262 57
201 263 27
201 264 46
201 265 72
201 266 57
201 267 45
201 268 32
201 269 69
201 270 61
201 271 53
201 272 38
201 273 3
201 274 18
201 275 35
201 276 25
201 277 59
201 278 45
201 279 15
201 280 14
201 281 76
201 282 92
201 283 70
201 284 6
201 285 36
201 286 17
201 287 38
201 288 52
201 289 29
201 290 41
201 291 5
201 292 42
201 293 8
201 294 61
201 295 53
201 296 47
201 297 39
201 298 95
201 299 77
202 0 60
202 1 79
202 2 46
202 3 38
202 4 13
202 5 96
202 6 70
202 7 28
202 8 30
202 9 19
202 10 12
202 11 1
202 12 2
202 13 2
202 14 87
202 15 69
202 16 26
202 17 12
202 18 54
202 19 57
202 20 66
202 21 8
202 22 21
202 23 10
202 24 20
202 25 32
202 26 86
202 27 73
202 28 89
202 29 71
202 30 16
202 31 44
202 32 39
202 33 20
202 34 21
202 35 91
202 36 14
202 37 59
202 38 71
202 39 91
202 40 17
202 41 65
202 42 94
202 43 34
202 44 32
202 45 79
202 46 71
202 47 62
202 48 12
202 49 89
202 50 14
202 51 57
202 52 84
202 53 94
202 54 7
202 55 98
202 56 47
202 57 76
202 58 65
202 59 18
202 60 50
202 61 56
202 62 23
202 63 27
202 64 79
202 65 3
202 66 63
202 67 4
202 68 61
202 69 52
202 70 42
202 71 17
202 72 7
202 73 39
202 74 16
202 75 42
202 76 33
202 77 58
202 78 38
202 79 8
202 80 9
202 81 69
202 82 84
202 83 31
202 84 37
202 85 7
202 86 91
202 87 90
202 88 58
202 89 38
202 90 55
202 91 37
202 92 90
202 93 46
202 94 31
202 95 92
202 96 66
202 97 54
202 98 52
202 99 80
202 100 51
202 101 15
202 102 60
202 103 48
202 104 65
202 105 66
202 106 36
202 107 90
202 108 85
202 109 82
202 110 83
202 111 72
202 112 34
202 113 0
202 114 80
202 115 69
202 116 88
202 117 87
202 118 63
202 119 80
202 120 85
202 121 91
202 122 82
202 123 90
202 124 23
202 125 59
202 126 75
202 127 78
202 128 76
202 129 51
202 130 21
202 131 29
202 132 49
202 133 17
202 134 98
202 135 52
202 136 9
202 137 25
202 138 62
202 139 51
202 140 49
202 141 68
202 142 25
202 143 83
202 144 44
202 145 61
202 146 23
202 147 28
202 148 20
202 149 3
202 150 86
202 151 97
202 152 86
202 153 5
202 154 93
202 155 22
202 156 29
202 157 72
202 158 39
202 159 6
202 160 3
202 161 80
202 162 63
202 163 2
202 164 42
202 165 54
202 166 58
202 167 13
202 168 71
202 169 77
202 170 37
202 171 44
202 172 78
202 173 34
202 174 4
202 175 55
202 176 48
202 177 49
202 178 75
202 179 20
202 180 16
202 181 40
202 182 13
202 183 47
202 184 6
202 185 60
202 186 73
202 187 37
202 188 35
202 189 97
202 190 2
202 191 89
202 192 45
202 193 91
202 194 18
202 195 21
202 196 71
202 197 18
202 198 40
202 199 41
202 200 43
202 201 97
202 202 47
202 203 72
202 204 35
202 205 85
202 206 78
202 207 74
202 208 13
202 209 59
202 210 49
202 211 89
202 212 55
202 213 92
202 214 67
202 215 81
202 216 6
202 217 19
202 218 86
202 219 49
202 220 20
202 221 35
202 222 46
202 223 46
202 224 96
202 225 5
202 226 29
202 227 97
202 228 66
202 229 43
202 230 63
202 231 10
202 232 32
202 233 79
202 234 73
202 235 93
202 236 2
202 237 52
202 238 68
202 239 7
202 240 17
202 241 15
202 242 42
202 243 29
202 244 97
202 245 90
202 246 63
202 247 27
202 248 95
202 249 98
202 250 83
202 251 41
202 252 62
202 253 35
202 254 3
202 255 19
202 256 79
202 257 34
202 258 69
202 259 2
202 260 14
202 261 65
202 262 44
202 263 88
202 264 13
202 265 29
202 266 46
202 267 83
202 268 62
202 269 76
202 270 75
202 271 29
202 272 80
202 273 18
202 274 29
202 275 28
202 276 29
202 277 18
202 278 52
202 279 32
202 280 17
202 281 34
202 282 73
202 283 0
202 284 29
202 285 88
202 286 30
202 287 24
202 288 61
202 289 0
202 290 69
202 291 25
202 292 78
202 293 22
202 294 31
202 295 6
202 296 65
202 297 89
202 298 95
202 299 26
203 0 89
203 1 85
203 2 94
203 3 25
203 4 55
203 5 58
203 6 10
203 7 5
203 8 75
203 9 55
203 10 37
203 11 49
203 12 38
203 13 57
203 14 49
203 15 8
203 16 24
203 17 95
203 18 7
203 19 48
203 20 97
203 21 97
203 22 82
203 23 87
203 24 34
203 25 27
203 26 61
203 27 40
203 28 84
203 29 59
203 30 3
203 31 64
203 32 96
203 33 25
203 34 77
203 35 93
203 36 40
203 37 23
203 38 34
203 39 27
203 40 14
203 41 81
203 42 91
203 43 49
203 44 24
203 45 63
203 46 91
203 47 15
203 48 23
203 49 20
203 50 14
203 51 18
203 52 80
203 53 37
203 54 30
203 55 21
203 56 47
203 57 21
203 58 64
203 59 25
203 60 90
203 61 25
203 62 68
203 63 23
203 64 40
203 65 85
203 66 47
203 67 91
203 68 78
203 69 24
203 70 9
203 71 41
203 72 53
203 73 68
203 74 28
203 75 12
203 76 7
203 77 90
203 78 42
203 79 41
203 80 96
203 81 23
203 82 94
203 83 1
203 84 65
203 85 86
203 86 10
203 87 61
203 88 98
203 89 2
203 90 73
203 91 39
203 92 5
203 93 14
203 94 21
203 95 37
203 96 95
203 97 91
203 98 25
203 99 97
203 100 50
203 101 63
203 102 79
203 103 63
203 104 37
203 105 26
203 106 42
203 107 30
203 108 45
203 109 64
203 110 89
203 111 28
203 112 12
203 113 62
203 114 4
203 115 30
203 116 29
203 117 11
203 118 89
203 119 64
203 120 38
203 121 89
203 122 40
203 123 16
203 124 85
203 125 23
203 126 47
203 127 59
203 128 69
203 129 49
203 130 75
203 131 29
203 132 61
203 133 56
203 134 9
203 135 88
203 136 21
203 137 70
203 138 78
203 139 36
203 140 45
203 141 7
203 142 24
203 143 37
203 144 6
203 145 7
203 146 82
203 147 17
203 148 34
203 149 67
203 150 73
203 151 70
203 152 56
203 153 74
203 154 29
203 155 34
203 156 25
203 157 27
203 158 22
203 159 13
203 160 3
203 161 8
203 162 67
203 163 87
203 164 96
203 165 53
203 166 38
203 167 5
203 168 38
203 169 37
203 170 77
203 171 28
203 172 0
203 173 50
203 174 82
203 175 96
203 176 61
203 177 36
203 178 60
203 179 49
203 180 55
203 181 68
203 182 74
203 183 92
203 184 11
203 185 10
203 186 93
203 187 46
203 188 54
203 189 45
203 190 86
203 191 24
203 192 71
203 193 69
203 194 39
203 195 41
203 196 42
203 197 97
203 198 89
203 199 85
203 200 45
203 201 5
203 202 37
203 203 41
203 204 31
203 205 29
203 206 36
203 207 10
203 208 63
203 209 39
203 210 79
203 211 61
203 212 14
203 213 77
203 214 88
203 215 75
203 216 15
203 217 8
203 218 51
203 219 14
203 220 16
203 221 62
203 222 21
203 223 66
203 224 56
203 225 29
203 226 51
203 227 21
203 228 30
203 229 7
203 230 9
203 231 66
203 232 59
203 233 20
203 234 88
203 235 42
203 236 38
203 237 7
203 238 51
203 239 27
203 240 49
203 241 7
203 242 6
203 243 67
203 244 76
203 245 51
203 246 39
203 247 91
203 248 80
203 249 62
203 250 13
203 251 4
203 252 34
203 253 8
203 254 3
203 255 28
203 256 25
203 257 95
203 258 1
203 259 83
203 260 40
203 261 23
203 262 20
203 263 36
203 264 87
203 265 88
203 266 76
203 267 57
203 268 63
203 269 89
203 270 61
203 271 62
203 272 44
203 273 82
203 274 93
203 275 67
203 276 65
203 277 41
203 278 67
203 279 31
203 280 30
203 281 17
203 282 67
203 283 40
203 284 18
203 285 62
203 286 25
203 287 45
203 288 73
203 289 93
203 290 24
203 291 20
203 292 35
203 293 34
203 294 89
203 295 81
203 296 19
203 297 94
203 298 54
203 299 97
204 0 48
204 1 32
204 2 83
204 3 4
204 4 69
204 5 4
204 6 95
204 7 13
204 8 70
204 9 39
204 10 82
204 11 49
204 12 13
204 13 32
204 14 30
204 15 96
204 16 73
204 17 30
204 18 61
204 19 26
204 20 13
204 21 5
204 22 80
204 23 19
204 24 2
204 25 58
204 26 4
204 27 98
204 28 28
204 29 7
204 30 19
204 31 78
204 32 48
204 33 0
204 34 35
204 35 44
204 36 50
204 37 26
204 38 89
204 39 60
204 40 14
204 41 31
204 42 62
204 43 44
204 44 19
204 45 3
204 46 4
204 47 4
204 48 77
204 49 26
204 50 95
204 51 8
204 52 19
204 53 13
204 54 83
204 55 48
204 56 82
204 57 54
204 58 94
204 59 6
204 60 93
204 61 14
204 62 66
204 63 19
204 64 8
204 65 49
204 66 45
204 67 41
204 68 13
204 69 38
204 70 8
204 71 27
204 72 58
204 73 94
204 74 2
204 75 21
204 76 89
204 77 37
204 78 9
204 79 50
204 80 11
204 81 43
204 82 69
204 83 61
204 84 7
204 85 3
204 86 19
204 87 44
204 88 48
204 89 0
204 90 29
204 91 82
204 92 36
204 93 48
204 94 19
204 95 77
204 96 45
204 97 44
204 98 98
204 99 81
204 100 37
204 101 36
204 102 18
204 103 27
204 104 71
204 105 10
204 106 96
204 107 98
204 108 57
204 109 69
204 110 82
204 111 19
204 112 31
204 113 73
204 114 40
204 115 69
204 116 81
204 117 37
204 118 67
204 119 13
204 120 30
204 121 30
204 122 34
204 123 67
204 124 49
204 125 90
204 126 27
204 127 61
204 128 62
204 129 66
204 130 82
204 131 29
204 132 10
204 133 69
204 134 13
204 135 1
204 136 8
204 137 27
204 138 60
204 139 59
204 140 22
204 141 94
204 142 97
204 143 31
204 144 23
204 145 26
204 146 74
204 147 29
204 148 79
204 149 13
204 150 37
204 151 27
204 152 76
204 153 24
204 154 87
204 155 40
204 156 89
204 157 87
204 158 48
204 159 25
204 160 9
204 161 15
204 162 54
204 163 59
204 164 55
204 165 89
204 166 75
204 167 20
204 168 95
204 169 65
204 170 97
204 171 13
204 172 10
204 173 79
204 174 76
204 175 34
204 176 76
204 177 54
204 178 64
204 179 93
204 180 28
204 181 85
204 182 30
204 183 6
204 184 19
204 185 93
204 186 62
204 187 17
204 188 40
204 189 63
204 190 61
204 191 48
204 192 91
204 193 9
204 194 7
204 195 1
204 196 67
204 197 12
204 198 8
204 199 79
204 200 83
204 201 62
204 202 35
204 203 31
204 204 61
204 205 39
204 206 25
204 207 17
204 208 51
204 209 7
204 210 80
204 211 88
204 212 20
204 213 44
204 214 27
204 215 65
204 216 5
204 217 63
204 218 46
204 219 76
204 220 44
204 221 79
204 222 32
204 223 61
204 224 21
204 225 59
204 226 59
204 227 33
204 228 29
204 229 30
204 230 56
204 231 31
204 232 73
204 233 46
204 234 40
204 235 76
204 236 61
204 237 16
204 238 31
204 239 87
204 240 28
204 241 57
204 242 60
204 243 77
204 244 76
204 245 58
204 246 93
204 247 69
204 248 77
204 249 69
204 250 52
204 251 90
204 252 25
204 253 6
204 254 76
204 255 2
204 256 90
204 257 22
204 258 77
204 259 88
204 260 48
204 261 25
204 262 53
204 263 23
204 264 84
204 265 5
204 266 19
204 267 69
204 268 21
204 269 32
204 270 18
204 271 73
204 272 59
204 273 77
204 274 4
204 275 97
204 276 56
204 277 19
204 278 88
204 279 37
204 280 22
204 281 55
204 282 59
204 283 51
204 284 82
204 285 95
204 286 79
204 287 87
204 288 33
204 289 86
204 290 43
204 291 59
204 292 19
204 293 44
204 294 78
204 295 92
204 296 13
204 297 44
204 298 75
204 299 32
205 0 73
205 1 18
205 2 2
205 3 79
205 4 50
205 5 69
205 6 19
205 7 46
205 8 96
205 9 93
205 10 6
205 11 64
205 12 46
205 13 54
205 14 68
205 15 90
205 16 81
205 17 59
205 18 32
205 19 89
205 20 27
205 21 56
205 22 84
205 23 87
205 24 28
205 25 65
205 26 20
205 27 88
205 28 9
205 29 45
205 30 0
205 31 55
205 32 78
205 33 81
205 34 80
205 35 13
205 36 60
205 37 65
205 38 69
205 39 94
205 40 67
205 41 50
205 42 87
205 43 30
205 44 60
205 45 75
205 46 91
205 47 51
205 48 40
205 49 91
205 50 52
205 51 9
205 52 42
205 53 68
205 54 88
205 55 55
205 56 40
205 57 19
205 58 44
205 59 91
205 60 69
205 61 36
205 62 8
205 63 25
205 64 62
205 65 73
205 66 1
205 67 36
205 68 80
205 69 14
205 70 23
205 71 75
205 72 66
205 73 14
205 74 96
205 75 25
205 76 32
205 77 65
205 78 76
205 79 65
205 80 64
205 81 61
205 82 7
205 83 79
205 84 24
205 85 64
205 86 42
205 87 30
205 88 85
205 89 48
205 90 78
205 91 56
205 92 0
205 93 5
205 94 78
205 95 78
205 96 39
205 97 53
205 98 37
205 99 27
205 100 42
205 101 56
205 102 13
205 103 18
205 104 29
205 105 51
205 106 32
205 107 4
205 108 41
205 109 77
205 110 39
205 111 6
205 112 64
205 113 19
205 114 46
205 115 33
205 116 78
205 117 29
205 118 75
205 119 30
205 120 67
205 121 11
205 122 19
205 123 29
205 124 93
205 125 73
205 126 49
205 127 17
205 128 80
205 129 6
205 130 98
205 131 29
205 132 93
205 133 58
205 134 30
205 135 10
205 136 11
205 137 79
205 138 63
205 139 49
205 140 90
205 141 52
205 142 56
205 143 51
205 144 90
205 145 74
205 146 19
205 147 66
205 148 80
205 149 98
205 150 13
205 151 28
205 152 25
205 153 42
205 154 2
205 155 89
205 156 66
205 157 62
205 158 15
205 159 56
205 160 51
205 161 38
205 162 96
205 163 35
205 164 89
205 165 63
205 166 63
205 167 84
205 168 93
205 169 7
205 170 52
205 171 66
205 172 98
205 173 8
205 174 29
205 175 21
205 176 28
205 177 63
205 178 93
205 179 54
205 180 26
205 181 36
205 182 38
205 183 71
205 184 53
205 185 18
205 186 78
205 187 53
205 188 96
205 189 21
205 190 49
205 191 28
205 192 14
205 193 34
205 194 51
205 195 88
205 196 90
205 197 27
205 198 34
205 199 24
205 200 45
205 201 59
205 202 89
205 203 69
205 204 68
205 205 60
205 206 49
205 207 78
205 208 59
205 209 20
205 210 31
205 211 68
205 212 14
205 213 91
205 214 92
205 215 25
205 216 81
205 217 95
205 218 92
205 219 31
205 220 40
205 221 52
205 222 36
205 223 52
205 224 58
205 225 40
205 226 28
205 227 82
205 228 7
205 229 66
205 230 85
205 231 65
205 232 92
205 233 13
205 234 91
205 235 79
205 236 11
205 237 96
205 238 88
205 239 41
205 240 4
205 241 40
205 242 25
205 243 66
205 244 26
205 245 72
205 246 13
205 247 4
205 248 10
205 249 20
205 250 66
205 251 51
205 252 28
205 253 94
205 254 4
205 255 91
205 256 80
205 257 74
205 258 15
205 259 40
205 260 65
205 261 24
205 262 57
205 263 15
205 264 56
205 265 79
205 266 86
205 267 10
205 268 91
205 269 8
205 270 9
205 271 42
205 272 64
205 273 76
205 274 2
205 275 32
205 276 16
205 277 15
205 278 5
205 279 43
205 280 71
205 281 91
205 282 50
205 283 51
205 284 54
205 285 8
205 286 31
205 287 98
205 288 84
205 289 21
205 290 13
205 291 19
205 292 3
205 293 65
205 294 54
205 295 7
205 296 39
205 297 30
205 298 54
205 299 77
206 0 0
206 1 70
206 2 90
206 3 7
206 4 19
206 5 35
206 6 30
206 7 82
206 8 68
206 9 39
206 10 73
206 11 30
206 12 25
206 13 70
206 14 98
206 15 63
206 16 1
206 17 72
206 18 55
206 19 6
206 20 8
206 21 1
206 22 58
206 23 33
206 24 84
206 25 43
206 26 66
206 27 38
206 28 27
206 29 92
206 30 16
206 31 14
206 32 87
206 33 74
206 34 59
206 35 73
206 36 37
206 37 78
206 38 88
206 39 91
206 40 57
206 41 30
206 42 97
206 43 18
206 44 19
206 45 29
206 46 24
206 47 86
206 48 85
206 49 18
206 50 78
206 51 81
206 52 51
206 53 17
206 54 26
206 55 29
206 56 8
206 57 66
206 58 0
206 59 20
206 60 93
206 61 7
206 62 40
206 63 86
206 64 87
206 65 67
206 66 13
206 67 36
206 68 37
206 69 27
206 70 61
206 71 20
206 72 86
206 73 83
206 74 6
206 75 68
206 76 10
206 77 75
206 78 57
206 79 49
206 80 88
206 81 67
206 82 67
206 83 7
206 84 1
206 85 40
206 86 42
206 87 50
206 88 98
206 89 93
206 90 76
206 91 75
206 92 36
206 93 18
206 94 63
206 95 11
206 96 93
206 97 47
206 98 98
206 99 24
206 100 41
206 101 74
206 102 5
206 103 98
206 104 78
206 105 28
206 106 39
206 107 22
206 108 96
206 109 20
206 110 46
206 111 20
206 112 42
206 113 8
206 114 95
206 115 1
206 116 67
206 117 36
206 118 67
206 119 72
206 120 29
206 121 6
206 122 90
206 123 84
206 124 82
206 125 85
206 126 6
206 127 52
206 128 69
206 129 20
206 130 31
206 131 67
206 132 12
206 133 34
206 134 42
206 135 75
206 136 67
206 137 14
206 138 58
206 139 56
206 140 17
206 141 42
206 142 19
206 143 82
206 144 32
206 145 83
206 146 75
206 147 66
206 148 24
206 149 75
206 150 36
206 151 71
206 152 31
206 153 16
206 154 8
206 155 14
206 156 30
206 157 20
206 158 74
206 159 75
206 160 0
206 161 7
206 162 91
206 163 48
206 164 66
206 165 4
206 166 28
206 167 64
206 168 6
206 169 0
206 170 86
206 171 53
206 172 55
206 173 11
206 174 1
206 175 43
206 176 0
206 177 12
206 178 24
206 179 73
206 180 21
206 181 12
206 182 50
206 183 15
206 184 31
206 185 68
206 186 62
206 187 89
206 188 50
206 189 33
206 190 26
206 191 2
206 192 59
206 193 2
206 194 36
206 195 29
206 196 97
206 197 63
206 198 52
206 199 44
206 200 11
206 201 78
206 202 12
206 203 80
206 204 19
206 205 55
206 206 68
206 207 75
206 208 10
206 209 5
206 210 17
206 211 50
206 212 7
206 213 67
206 214 11
206 215 70
206 216 76
206 217 3
206 218 6
206 219 6
206 220 40
206 221 93
206 222 94
206 223 91
206 224 64
206 225 50
206 226 54
206 227 34
206 228 1
206 229 3
206 230 98
206 231 64
206 232 47
206 233 12
206 234 73
206 235 27
206 236 78
206 237 69
206 238 22
206 239 53
206 240 77
206 241 76
206 242 39
206 243 69
206 244 89
206 245 30
206 246 81
206 247 13
206 248 29
206 249 48
206 250 72
206 251 67
206 252 94
206 253 67
206 254 94
206 255 51
206 256 61
206 257 26
206 258 77
206 259 84
206 260 53
206 261 12
206 262 14
206 263 6
206 264 18
206 265 16
206 266 88
206 267 92
206 268 58
206 269 5
206 270 22
206 271 73
206 272 30
206 273 87
206 274 17
206 275 92
206 276 60
206 277 24
206 278 28
206 279 91
206 280 46
206 281 32
206 282 4
206 283 32
206 284 68
206 285 33
206 286 75
206 287 62
206 288 19
206 289 8
206 290 50
206 291 40
206 292 61
206 293 10
206 294 86
206 295 48
206 296 5
206 297 10
206 298 35
206 299 10
207 0 56
207 1 6
207 2 98
207 3 52
207 4 88
207 5 95
207 6 67
207 7 41
207 8 63
207 9 50
207 10 25
207 11 13
207 12 92
207 13 60
207 14 28
207 15 73
207 16 42
207 17 27
207 18 17
207 19 43
207 20 6
207 21 90
207 22 89
207 23 77
207 24 90
207 25 10
207 26 39
207 27 86
207 28 74
207 29 78
207 30 26
207 31 27
207 32 53
207 33 69
207 34 36
207 35 44
207 36 2
207 37 34
207 38 39
207 39 50
207 40 84
207 41 61
207 42 50
207 43 74
207 44 52
207 45 66
207 46 54
207 47 59
207 48 27
207 49 27
207 50 13
207 51 7
207 52 73
207 53 92
207 54 41
207 55 76
207 56 11
207 57 17
207 58 40
207 59 83
207 60 82
207 61 52
207 62 73
207 63 28
207 64 53
207 65 1
207 66 80
207 67 29
207 68 17
207 69 6
207 70 9
207 71 61
207 72 15
207 73 53
207 74 17
207 75 81
207 76 7
207 77 87
207 78 31
207 79 64
207 80 7
207 81 73
207 82 21
207 83 43
207 84 71
207 85 67
207 86 92
207 87 52
207 88 0
207 89 44
207 90 79
207 91 80
207 92 38
207 93 0
207 94 76
207 95 44
207 96 59
207 97 91
207 98 1
207 99 69
207 100 53
207 101 21
207 102 10
207 103 80
207 104 92
207 105 75
207 106 11
207 107 56
207 108 24
207 109 6
207 110 65
207 111 60
207 112 54
207 113 44
